Start_Date,Loan Size,Repayment day,Loan Status,Loan Term,Loan Market,Amount lent,Lender rate (after loan servicing fee),Capital outstanding,Amount repaid,Amount in arrears
20/04/15,20000,20,Withdrawn,60,C1,10,0.0862,9.60758205,0.62,0
20/04/15,25000,20,Closed,60,C1,10,0.0857,0,10.02,0
20/04/15,1000,20,Withdrawn,60,C1,10,0.0858,9.56352841,0.69,0
20/04/15,2000,20,Withdrawn,60,C1,10,0.0858,9.58646334,0.67,0
20/04/15,5000,20,Withdrawn,60,B,10,0.0783,9.59895203,0.4699013,0
20/04/15,10000,20,Withdrawn,60,A*,10,0.033,9.51753106,0.55101249,0
21/04/15,15000,21,Withdrawn,48,A*,10,0.0326,9.42250379,0.68,0
21/04/15,20000,21,Withdrawn,48,A*,10,0.0348,9.42771177,0.68,0
21/04/15,25000,21,Withdrawn,48,A1,10,0.0301,9.41657564,0.68,0
21/04/15,1000,21,Withdrawn,60,A*,10,0.0327,9.54316004,0.56,0
21/04/15,2000,21,Withdrawn,60,A1,10,0.0299,9.54652591,0.55,0
22/04/15,5000,22,Withdrawn,60,A*,10,0.0284,9.54294768,0.55,0
22/04/15,10000,22,Withdrawn,60,A*,10,0.0348,9.54815135,0.56,0
23/04/15,15000,23,Withdrawn,60,A*,10,0.0332,9.55434912,0.55,0
23/04/15,20000,23,Withdrawn,60,A*,10,0.0333,9.54919216,0.56,0
23/04/15,25000,23,Withdrawn,48,A*,10,0.0282,9.42206314,0.67,0
23/04/15,1000,23,Withdrawn,60,A*,10,0.0332,9.55434912,0.55,0
23/04/15,2000,23,Withdrawn,60,A*,10,0.0283,9.54270898,0.55,0
23/04/15,5000,23,Withdrawn,48,A*,10,0.0281,9.42182546,0.67,0
24/04/15,10000,24,Withdrawn,60,B,10,0.0781,9.59900907,0.61,0
24/04/15,15000,24,Withdrawn,60,A*,10,0.0332,9.55434912,0.55,0
24/04/15,20000,24,Withdrawn,60,B,10,0.0782,9.599239,0.61,0
24/04/15,25000,24,Withdrawn,60,A2,10,0.0384,9.55669047,0.56,0
24/04/15,1000,24,Withdrawn,60,A2,10,0.0693,9.58877729,0.6,0
24/04/15,2000,24,Withdrawn,60,B,10,0.0782,9.599239,0.61,0
24/04/15,5000,24,Withdrawn,60,C1,10,0.086,9.60704742,0.62,0
24/04/15,10000,24,Withdrawn,60,C1,10,0.0655,9.57997207,0.6,0
24/04/15,15000,24,Withdrawn,48,A*,10,0.0282,9.42206314,0.67,0
24/04/15,20000,24,Withdrawn,60,A*,10,0.0348,9.51062916,0.62,0
24/04/15,25000,24,Withdrawn,60,A1,10,0.0365,9.53195603,0.59,0
24/04/15,1000,24,Withdrawn,60,A2,10,0.059,9.57496825,0.59,0
24/04/15,2000,24,Withdrawn,60,A*,10,0.0347,9.54791385,0.56,0
25/04/15,5000,25,Withdrawn,60,A2,10,0.059,9.55936528,0.62,0
25/04/15,10000,25,Withdrawn,60,A*,10,0.0639,9.57625764,0.6,0
25/04/15,15000,25,Withdrawn,60,A1,10,0.0645,3.02282166,7.06,0
25/04/15,20000,25,Withdrawn,48,B,10,0.083,9.47928717,0.74,0
26/04/15,25000,26,Withdrawn,48,A1,10,0.0296,9.41538874,0.68,0
26/04/15,1000,26,Withdrawn,60,B,10,0.0781,9.57273075,0.49592993,0
27/04/15,2000,27,Withdrawn,60,A2,10,0.059,9.70009794,0.29990206,0
27/04/15,5000,27,Withdrawn,60,B,10,0.0603,9.56788504,0.54322361,0
27/04/15,10000,27,Withdrawn,60,A*,10,0.0327,9.55316004,0.55,0
27/04/15,15000,27,Withdrawn,60,A*,10,0.0332,9.55011061,0.56,0
27/04/15,20000,27,Withdrawn,60,A2,10,0.0385,9.55692736,0.56,0
27/04/15,25000,27,Withdrawn,60,A2,10,0.0586,9.57403518,0.59,0
27/04/15,1000,27,Withdrawn,60,A1,10,0.0472,9.56737877,0.57,0
27/04/15,2000,27,Withdrawn,60,A*,10,0.0283,9.54270898,0.55,0
29/04/15,5000,29,Withdrawn,60,A*,10,0.0347,6.75869579,3.32,0
29/04/15,10000,29,Withdrawn,60,B,10,0.0781,9.59893796,0.46976624,0
29/04/15,15000,29,Withdrawn,60,A*,10,0.0332,9.53813994,0.58,0
29/04/15,20000,29,Withdrawn,60,A*,10,0.0284,9.54294768,0.55,0
29/04/15,25000,29,Withdrawn,60,A*,10,0.0284,9.54294768,0.55,0
30/04/15,1000,30,Withdrawn,48,B,10,0.0835,9.48042775,0.74,0
30/04/15,2000,30,Withdrawn,60,C1,10,0.086,9.61714821,0.61,0
30/04/15,5000,30,Withdrawn,48,C1,10,0.0863,9.47673099,0.75,0
30/04/15,10000,30,Withdrawn,48,B,10,0.0785,9.46907566,0.74,0
30/04/15,15000,30,Withdrawn,48,A2,10,0.0386,9.57738748,0.54,0
30/04/15,20000,30,Withdrawn,60,A2,10,0.0644,9.57127608,0.61,0
02/05/15,25000,2,Withdrawn,48,A2,10,0.0559,9.4470355,0.71,0
03/05/15,1000,2,Withdrawn,60,A2,10,0.0575,9.58141302,0.58,0
03/05/15,2000,2,Withdrawn,48,A*,10,0.0601,9.45679517,0.71,0
04/05/15,5000,2,Withdrawn,60,A*,10,0.0323,9.55217376,0.55,0
04/05/15,10000,2,Withdrawn,60,A*,10,0.0272,9.54002125,0.55,0
05/05/15,15000,2,Withdrawn,60,A*,10,0.0266,9.53858862,0.55,0
07/05/15,20000,3,Withdrawn,60,A*,10,0.0274,9.54049866,0.55,0
08/05/15,25000,3,Withdrawn,60,C1,10,0.0838,9.60201412,0.62,0
08/05/15,1000,3,Withdrawn,60,C1,10,0.0838,9.55135441,0.67,0
08/05/15,2000,3,Withdrawn,60,B,10,0.065,9.58881175,0.59,0
08/05/15,5000,3,Withdrawn,60,B,10,0.0762,9.59456787,0.61,0
08/05/15,10000,3,Withdrawn,60,C1,10,0.0846,9.71986418,0.46,0
08/05/15,15000,3,Withdrawn,60,A1,10,0.0391,9.55830812,0.56,0
08/05/15,20000,3,Withdrawn,60,A1,10,0.0391,9.55830812,0.56,0
08/05/15,25000,3,Withdrawn,60,A1,10,0.036,9.55096247,0.56,0
08/05/15,1000,3,Closed,60,A1,10,0.036,0,10.09,0
08/05/15,2000,3,Withdrawn,48,A2,10,0.0558,9.44680278,0.71,0
08/05/15,5000,3,Withdrawn,48,B,10,0.0755,9.4721313,0.73,0
08/05/15,10000,3,Withdrawn,60,A*,10,0.0295,9.68797099,0.39,0
08/05/15,15000,3,Withdrawn,60,A1,10,0.0391,9.55830812,0.56,0
08/05/15,20000,3,Withdrawn,60,C1,10,0.0838,9.60201412,0.62,0
08/05/15,25000,3,Withdrawn,60,A*,10,0.0334,9.55478906,0.55,0
08/05/15,1000,3,Withdrawn,60,A2,10,0.0587,9.57421264,0.59,0
08/05/15,2000,3,Withdrawn,60,A1,10,0.0218,9.53715739,0.54,0
08/05/15,5000,3,Withdrawn,60,B,10,0.0757,9.70928753,0.47,0
08/05/15,10000,3,Withdrawn,60,B,10,0.0783,9.59939764,0.61,0
08/05/15,15000,3,Withdrawn,60,C1,10,0.0838,9.60201412,0.62,0
08/05/15,20000,3,Withdrawn,60,C1,10,0.0849,9.60453172,0.62,0
08/05/15,25000,3,Withdrawn,48,B,10,0.0758,9.63251758,0.54,0
08/05/15,1000,3,Withdrawn,60,A1,10,0.0363,9.55167405,0.56,0
08/05/15,2000,3,Closed,60,C1,10,0.0838,0,10.08,0
08/05/15,5000,3,Withdrawn,60,B,10,0.0757,9.5934169,0.61,0
08/05/15,10000,3,Withdrawn,60,B,10,0.0806,9.59808784,0.59,0
08/05/15,15000,3,Withdrawn,60,C1,10,0.0838,9.60201412,0.62,0
08/05/15,20000,3,Withdrawn,60,A2,10,0.0608,9.69469993,0.46,0
08/05/15,25000,3,Withdrawn,60,B,10,0.0814,9.59735196,0.59,0
08/05/15,1000,3,Withdrawn,60,A*,10,0.0475,9.56808447,0.57,0
08/05/15,2000,3,Withdrawn,60,C1,10,0.0838,9.60201412,0.62,0
08/05/15,5000,3,Withdrawn,60,C1,10,0.0838,9.60193913,0.62,0
09/05/15,10000,3,Withdrawn,60,A*,10,0.0265,9.5484097,0.54,0
11/05/15,15000,11,Withdrawn,60,A1,10,0.0364,9.55187335,0.56,0
11/05/15,20000,11,Withdrawn,60,A*,10,0.0335,9.68617381,0.41,0
11/05/15,25000,11,Withdrawn,60,A*,10,0.0274,9.5405294,0.55,0
11/05/15,1000,11,Withdrawn,60,A*,10,0.0233,9.54075271,0.54,0
11/05/15,2000,11,Withdrawn,60,A*,10,0.0334,9.55482465,0.55,0
11/05/15,5000,11,Withdrawn,60,A*,10,0.0236,9.54147131,0.54,0
12/05/15,10000,12,Withdrawn,48,A*,10,0.0262,9.41730645,0.67,0
12/05/15,15000,12,Withdrawn,60,A*,10,0.0236,9.68190605,0.39,0
12/05/15,20000,12,Withdrawn,60,A*,10,0.0334,9.55482465,0.55,0
12/05/15,25000,12,Withdrawn,48,A*,10,0.0228,9.40920431,0.67,0
13/05/15,1000,13,Withdrawn,60,A*,10,0.0267,9.53885759,0.55,0
13/05/15,2000,13,Withdrawn,60,A1,10,0.0217,9.53691755,0.54,0
14/05/15,5000,14,Withdrawn,60,B,10,0.0605,9.57835074,0.59,0
14/05/15,10000,14,Withdrawn,60,A1,10,0.0391,9.5583483,0.56,0
14/05/15,15000,14,Withdrawn,60,A*,10,0.0267,9.68971032,0.37,0
14/05/15,20000,14,Withdrawn,60,B,10,0.0759,9.59394671,0.61,0
14/05/15,25000,14,Withdrawn,60,B,10,0.0759,9.59394671,0.61,0
14/05/15,1000,14,Withdrawn,60,A2,10,0.0385,9.5568481,0.56,0
15/05/15,2000,15,Withdrawn,60,C1,10,0.0837,9.6017857,0.62,0
15/05/15,5000,15,Withdrawn,60,C1,10,0.0838,9.60193913,0.62,0
15/05/15,10000,15,Collections,60,B,10,0.0759,10,0,10.00480068
18/05/15,15000,18,Withdrawn,60,B,10,0.0762,9.70671088,0.46,0
18/05/15,20000,18,Withdrawn,60,A*,10,0.0267,9.54888767,0.48028968,0
19/05/15,25000,19,Withdrawn,60,A2,10,0.0608,9.69094182,0.36533796,0
19/05/15,1000,19,Withdrawn,60,C1,10,0.084,9.60247256,0.62,0
19/05/15,2000,19,Withdrawn,60,C1,10,0.0656,9.70895889,0.42,0
19/05/15,5000,19,Withdrawn,60,C1,10,0.0846,9.60376968,0.62,0
20/05/15,10000,20,Withdrawn,48,A*,10,0.0485,9.62411276,0.47,0
20/05/15,15000,20,Withdrawn,60,A*,10,0.0295,9.69419324,0.37,0
20/05/15,20000,20,Closed,60,A*,10,0.0267,0,10.05,0
21/05/15,25000,21,Withdrawn,60,A*,10,0.0305,9.69579184,0.37,0
21/05/15,1000,21,Withdrawn,48,A1,10,0.0281,9.6118282,0.45,0
21/05/15,2000,21,Withdrawn,60,A1,10,0.0217,9.69167998,0.36,0
22/05/15,5000,22,Withdrawn,60,A*,10,0.0266,9.68955004,0.37,0
22/05/15,10000,22,Withdrawn,60,A1,10,0.0214,9.69119714,0.36,0
22/05/15,15000,22,Withdrawn,60,A*,10,0.0348,9.70265129,0.37,0
23/05/15,20000,23,Withdrawn,60,A*,10,0.0233,9.69425321,0.36,0
24/05/15,25000,24,Withdrawn,60,B,10,0.0814,9.73537339,0.41,0
25/05/15,1000,25,Withdrawn,60,A1,10,0.0218,9.68699815,0.37,0
26/05/15,2000,26,Withdrawn,60,B,10,0.0759,9.72691791,0.41,0
27/05/15,5000,27,Withdrawn,60,B,10,0.065,9.72005481,0.4,0
27/05/15,10000,27,Withdrawn,60,A*,10,0.0552,9.7148243,0.39,0
27/05/15,15000,27,Closed,60,A1,10,0.0422,0,10.02,0
27/05/15,20000,27,Withdrawn,60,A*,10,0.0347,9.70249204,0.37,0
28/05/15,25000,28,Withdrawn,60,C1,10,0.0847,9.72776897,0.43,0
28/05/15,1000,28,Withdrawn,48,B,10,0.0541,9.63289303,0.47,0
28/05/15,2000,28,Withdrawn,60,C1,10,0.0838,9.73897695,0.41,0
28/05/15,5000,28,Withdrawn,48,A*,10,0.052,9.62960494,0.47,0
28/05/15,10000,28,Withdrawn,60,A1,10,0.0626,9.71632272,0.4,0
29/05/15,15000,29,Withdrawn,60,A2,10,0.059,9.72076729,0.39,0
29/05/15,20000,29,Withdrawn,48,A*,10,0.052,9.62960494,0.47,0
29/05/15,25000,29,Collections,60,C1,10,0.0655,10,0,10.00357521
29/05/15,1000,29,Withdrawn,60,A2,10,0.059,9.72076729,0.39,0
29/05/15,2000,29,Withdrawn,60,A*,10,0.0552,9.7148243,0.39,0
29/05/15,5000,29,Withdrawn,60,A2,10,0.058,9.71920505,0.39,0
29/05/15,10000,29,Withdrawn,60,C1,10,0.0655,9.72083146,0.4,0
31/05/15,15000,31,Withdrawn,60,A*,10,0.0237,9.694896,0.36,0
31/05/15,20000,31,Withdrawn,60,A1,10,0.0217,9.69167998,0.36,0
01/06/15,25000,2,Withdrawn,60,A2,10,0.0252,9.69730462,0.36,0
01/06/15,1000,2,Withdrawn,48,A1,10,0.0281,9.6118282,0.45,0
01/06/15,2000,2,Withdrawn,60,A1,10,0.0286,9.7027534,0.36,0
01/06/15,5000,2,Withdrawn,60,A*,10,0.0265,9.8364553,0.1635447,0
01/06/15,10000,2,Withdrawn,60,A1,10,0.0217,9.69167998,0.36,0
02/06/15,15000,2,Withdrawn,60,C1,10,0.0655,9.72083146,0.4,0
02/06/15,20000,2,Withdrawn,60,B,10,0.065,9.72005481,0.4,0
02/06/15,25000,2,Withdrawn,60,A*,10,0.0652,9.7203655,0.4,0
02/06/15,1000,2,Withdrawn,60,A*,10,0.0553,9.71498092,0.39,0
02/06/15,2000,2,Withdrawn,60,C1,10,0.0835,9.73851772,0.41,0
03/06/15,5000,2,Withdrawn,60,B,10,0.0762,9.72921219,0.27078781,0
03/06/15,10000,2,Withdrawn,48,A2,10,0.0615,9.63437899,0.48,0
03/06/15,15000,2,Withdrawn,60,A2,10,0.0583,9.71967385,0.39,0
04/06/15,20000,2,Withdrawn,60,B,10,0.0781,9.73030437,0.41,0
04/06/15,25000,2,Withdrawn,60,A1,10,0.0417,9.70356727,0.38,0
04/06/15,1000,2,Withdrawn,60,A*,10,0.0233,9.69425321,0.36,0
04/06/15,2000,2,Withdrawn,48,A*,10,0.0262,9.61879003,0.41032257,0
08/06/15,5000,3,Withdrawn,48,C1,10,0.0906,9.65903713,0.5,0
08/06/15,10000,3,Withdrawn,48,B,10,0.0757,9.64633475,0.49,0
08/06/15,15000,3,Withdrawn,60,A1,10,0.0216,9.69151905,0.36,0
08/06/15,20000,3,Withdrawn,60,B,10,0.0781,9.73030437,0.41,0
08/06/15,25000,3,Withdrawn,60,A*,10,0.0267,9.69971032,0.36,0
08/06/15,1000,3,Withdrawn,60,A*,10,0.0345,9.70217349,0.37,0
08/06/15,2000,3,Withdrawn,60,A*,10,0.0335,9.70057999,0.37,0
08/06/15,5000,3,Withdrawn,60,A*,10,0.0578,9.71889245,0.39,0
08/06/15,10000,3,Withdrawn,60,A*,10,0.0334,9.70042057,0.37,0
08/06/15,15000,3,Withdrawn,60,B,10,0.0781,9.73030437,0.41,0
08/06/15,20000,3,Withdrawn,48,A*,10,0.0601,9.64220125,0.47,0
08/06/15,25000,3,Withdrawn,60,A*,10,0.0334,9.70042057,0.37,0
08/06/15,1000,3,Withdrawn,60,A*,10,0.0299,9.70483283,0.36,0
08/06/15,2000,3,Withdrawn,48,B,10,0.0756,9.64618097,0.49,0
08/06/15,5000,3,Withdrawn,60,A2,10,0.058,9.71915008,0.39,0
08/06/15,10000,3,Withdrawn,48,A2,10,0.0584,9.63870499,0.47,0
08/06/15,15000,8,Withdrawn,48,A2,10,0.025,9.6168688,0.44,0
08/06/15,20000,8,Withdrawn,60,A*,10,0.0295,9.69419324,0.37,0
08/06/15,25000,8,Withdrawn,60,C1,10,0.086,9.74234136,0.41,0
08/06/15,1000,8,Withdrawn,60,C1,10,0.0858,9.71700008,0.46,0
08/06/15,2000,8,Withdrawn,60,A*,10,0.0233,9.69425321,0.36,0
08/06/15,5000,8,Withdrawn,48,A2,10,0.0557,9.63534144,0.47,0
08/06/15,10000,8,Withdrawn,48,A1,10,0.0213,9.61093329,0.44,0
09/06/15,15000,9,Withdrawn,48,C1,10,0.0937,9.66374247,0.5,0
09/06/15,20000,9,Withdrawn,48,A*,10,0.0346,9.62215063,0.45,0
09/06/15,25000,9,Withdrawn,48,A*,10,0.0264,9.61911006,0.44,0
09/06/15,1000,9,Withdrawn,60,A*,10,0.0334,9.83409456,0.22,0
10/06/15,2000,10,Withdrawn,60,A*,10,0.0346,9.67274442,0.32725558,0
10/06/15,5000,10,Withdrawn,60,C1,10,0.0699,9.727653,0.4,0
11/06/15,10000,11,Withdrawn,60,A1,10,0.044,9.70720483,0.38,0
11/06/15,15000,11,Withdrawn,60,A*,10,0.0335,9.70054444,0.37,0
11/06/15,20000,11,Withdrawn,48,A*,10,0.0498,9.75196645,0.33,0
12/06/15,25000,12,Withdrawn,60,A2,10,0.059,9.72071153,0.39,0
12/06/15,1000,12,Withdrawn,60,A2,10,0.0591,9.72086761,0.39,0
12/06/15,2000,12,Withdrawn,48,A1,10,0.057,9.63737065,0.47,0
12/06/15,5000,12,Withdrawn,60,C1,10,0.086,9.74234136,0.41,0
12/06/15,10000,12,Withdrawn,60,A*,10,0.0601,9.72242773,0.39,0
12/06/15,15000,12,Withdrawn,48,A2,10,0.0556,9.63518526,0.47,0
12/06/15,20000,12,Withdrawn,60,A*,10,0.0346,9.70229635,0.37,0
12/06/15,25000,12,Collections,60,B,10,0.0781,10,0,10.00508301
12/06/15,1000,12,Withdrawn,48,A1,10,0.0215,9.61125458,0.44,0
12/06/15,2000,12,Withdrawn,60,C1,10,0.0858,9.74203574,0.41,0
14/06/15,5000,14,Withdrawn,60,B,10,0.0568,9.8446597,0.22,0
14/06/15,10000,14,Withdrawn,60,A*,10,0.0266,9.68952004,0.37,0
14/06/15,15000,14,Withdrawn,60,C1,10,0.0885,9.73615774,0.42,0
14/06/15,20000,14,Withdrawn,60,A*,10,0.0302,9.69527949,0.37,0
14/06/15,25000,14,Withdrawn,60,A2,10,0.0587,9.72024322,0.39,0
14/06/15,1000,14,Withdrawn,60,A2,10,0.0549,9.71430182,0.39,0
14/06/15,2000,14,Withdrawn,48,A1,10,0.0439,9.62687144,0.46,0
14/06/15,5000,14,Withdrawn,60,B,10,0.0768,9.72823437,0.41,0
15/06/15,10000,15,Withdrawn,60,A*,10,0.0265,9.68935981,0.37,0
15/06/15,15000,15,Withdrawn,60,A*,10,0.0267,9.84094125,0.2,0
15/06/15,20000,15,Withdrawn,60,C1,10,0.0859,9.74218855,0.41,0
15/06/15,25000,15,Withdrawn,60,C1,10,0.0849,9.73065986,0.42,0
15/06/15,1000,15,Withdrawn,60,C1,10,0.0889,9.84289251,0.28,0
15/06/15,2000,15,Withdrawn,60,C1,10,0.0905,9.73920565,0.42,0
15/06/15,5000,15,Withdrawn,60,C1,10,0.0857,9.7318829,0.42,0
15/06/15,10000,15,Withdrawn,60,A2,10,0.0589,9.72055545,0.39,0
15/06/15,15000,15,Withdrawn,60,B,10,0.065,9.72005481,0.4,0
15/06/15,20000,15,Closed,60,A*,10,0.0548,0,10.08,0
15/06/15,25000,15,Withdrawn,60,A2,10,0.0551,9.71461497,0.39,0
15/06/15,1000,15,Withdrawn,48,A1,10,0.0599,9.63188995,0.48,0
16/06/15,2000,16,Withdrawn,60,A*,10,0.0267,9.69971032,0.36,0
16/06/15,5000,16,Withdrawn,60,A1,10,0.0391,9.70944726,0.37,0
16/06/15,10000,16,Withdrawn,60,A1,10,0.044,9.70720483,0.38,0
16/06/15,15000,16,Withdrawn,60,A*,10,0.0265,9.69938973,0.36,0
17/06/15,20000,17,Withdrawn,60,A1,10,0.0392,9.70960588,0.37,0
17/06/15,25000,17,Withdrawn,60,A*,10,0.0336,9.70070377,0.37,0
18/06/15,1000,18,Withdrawn,60,A*,10,0.0334,9.84477624,0.2,0
18/06/15,2000,18,Withdrawn,48,A*,10,0.0327,9.61912974,0.45,0
18/06/15,5000,18,Withdrawn,48,A*,10,0.0232,9.61398346,0.44,0
22/06/15,10000,22,Withdrawn,60,A1,10,0.0391,9.85002376,0.19,0
22/06/15,15000,22,Withdrawn,60,A*,10,0.0266,9.69969868,0.34,0
22/06/15,20000,22,Closed,48,A*,10,0.0327,0,10.05,0
22/06/15,25000,22,Withdrawn,60,C1,10,0.0846,9.86560857,0.21,0
22/06/15,1000,22,Withdrawn,60,A1,10,0.0391,9.85002376,0.19,0
23/06/15,2000,23,Withdrawn,60,B,10,0.077,9.86976021,0.2,0
24/06/15,5000,24,Withdrawn,60,C1,10,0.0849,9.86583866,0.21,0
24/06/15,10000,24,Withdrawn,60,C1,10,0.0893,9.86920672,0.21,0
24/06/15,15000,24,Withdrawn,60,B,10,0.077,9.86976021,0.2,0
24/06/15,20000,24,Withdrawn,60,C1,10,0.086,9.86668183,0.21,0
25/06/15,25000,25,Withdrawn,60,A2,10,0.059,9.86123978,0.2,0
26/06/15,1000,26,Withdrawn,60,C1,10,0.0699,9.86426264,0.2,0
26/06/15,2000,26,Withdrawn,60,B,10,0.0771,9.8698374,0.2,0
27/06/15,5000,27,Withdrawn,60,A1,10,0.0391,9.85002376,0.19,0
27/06/15,10000,27,Withdrawn,60,A*,10,0.0285,5.97726749,4.05,0
28/06/15,15000,28,Withdrawn,60,A*,10,0.0287,9.85169172,0.18,0
28/06/15,20000,28,Withdrawn,60,A1,10,0.0275,9.85072542,0.18,0
29/06/15,25000,29,Withdrawn,60,A1,10,0.0278,10,0,0
29/06/15,1000,29,Withdrawn,60,A*,10,0.0347,9.85650795,0.18,0
29/06/15,2000,29,Withdrawn,48,A*,10,0.0281,9.8112087,0.22,0
29/06/15,5000,29,Withdrawn,60,C1,10,0.086,9.85672572,0.23,0
29/06/15,10000,29,Withdrawn,60,A*,10,0.0235,9.84749699,0.18,0
29/06/15,15000,29,Withdrawn,60,C1,10,0.0699,9.86426264,0.2,0
30/06/15,20000,30,Withdrawn,60,A1,10,0.0272,9.85048368,0.18,0
30/06/15,25000,30,Closed,60,A*,10,0.0233,0,10.02,0
01/07/15,1000,2,Withdrawn,60,C1,10,0.0654,9.86076109,0.2,0
01/07/15,2000,2,Withdrawn,60,C1,10,0.0861,9.86675845,0.21,0
01/07/15,5000,2,Withdrawn,60,A1,10,0.0217,9.84604045,0.18,0
01/07/15,10000,2,Withdrawn,60,C1,10,0.0861,9.86675845,0.21,0
01/07/15,15000,2,Withdrawn,60,A*,10,0.0348,9.856588,0.18,0
02/07/15,20000,2,Withdrawn,60,C1,10,0.0848,9.86576197,0.21,0
02/07/15,25000,2,Withdrawn,60,B,10,0.0781,9.87060899,0.2,0
02/07/15,1000,2,Withdrawn,60,C1,10,0.0901,9.86981776,0.21,0
02/07/15,2000,2,Withdrawn,60,A2,10,0.0591,9.86583628,0.19,0
02/07/15,5000,2,Withdrawn,60,B,10,0.0782,9.87068612,0.2,0
02/07/15,10000,2,Withdrawn,60,A*,10,0.0267,9.85008064,0.18,0
02/07/15,15000,2,Withdrawn,60,A*,10,0.0233,9.84733526,0.18,0
02/07/15,20000,2,Withdrawn,60,A2,10,0.059,9.8607579,0.1392421,0
02/07/15,25000,2,Withdrawn,60,C1,10,0.0889,9.86890104,0.21,0
03/07/15,1000,2,Withdrawn,48,A*,10,0.0283,9.81136973,0.22,0
03/07/15,2000,2,Withdrawn,60,A*,10,0.0334,9.85546659,0.18,0
03/07/15,5000,2,Withdrawn,60,A*,10,0.0233,9.84733526,0.18,0
03/07/15,10000,2,Withdrawn,60,A*,10,0.0287,9.85169172,0.18,0
03/07/15,15000,2,Withdrawn,60,B,10,0.0781,9.87060899,0.2,0
03/07/15,20000,2,Withdrawn,48,A2,10,0.0583,9.81520901,0.24,0
03/07/15,25000,2,Withdrawn,48,A*,10,0.0231,9.80717351,0.22,0
03/07/15,1000,3,Withdrawn,60,A2,10,0.0587,9.8555227,0.2,0
03/07/15,2000,3,Withdrawn,60,B,10,0.0781,9.87060899,0.2,0
07/07/15,5000,7,Withdrawn,60,A*,10,0.0266,9.85000002,0.18,0
07/07/15,10000,7,Withdrawn,60,A*,10,0.0236,9.84757784,0.18,0
07/07/15,15000,7,Withdrawn,60,A*,10,0.0265,9.84991938,0.18,0
07/07/15,20000,7,Withdrawn,60,A*,10,0.0233,9.84733526,0.18,0
07/07/15,25000,7,Withdrawn,60,A1,10,0.0602,9.86669808,0.19,0
07/07/15,1000,7,Withdrawn,60,A*,10,0.0334,9.85546659,0.18,0
07/07/15,2000,7,Withdrawn,48,B,10,0.0784,9.83084035,0.24,0
07/07/15,5000,7,Withdrawn,60,B,10,0.0781,9.87060899,0.2,0
07/07/15,10000,7,Withdrawn,60,A*,10,0.0627,9.85865371,0.2,0
07/07/15,15000,7,Withdrawn,60,B,10,0.0782,9.87082502,0.2,0
07/07/15,20000,7,Withdrawn,60,A*,10,0.0265,9.84991938,0.18,0
07/07/15,25000,7,Withdrawn,60,A1,10,0.044,10,0,0
07/07/15,1000,7,Withdrawn,60,A1,10,0.0602,9.86669808,0.19,0
07/07/15,2000,7,Withdrawn,48,B,10,0.0794,9.83161109,0.24,0
07/07/15,5000,7,Withdrawn,60,B,10,0.08,9.87207323,0.2,0
07/07/15,10000,7,Closed,48,A2,10,0.0584,0,10.02,0
07/07/15,15000,7,Withdrawn,60,C1,10,0.0901,10,0,0
07/07/15,20000,7,Withdrawn,60,B,10,0.0768,9.8696058,0.2,0
07/07/15,25000,7,Withdrawn,60,C1,10,0.0846,9.86560857,0.21,0
07/07/15,1000,7,Withdrawn,60,A*,10,0.0233,9.84733526,0.18,0
07/07/15,2000,7,Withdrawn,60,A2,10,0.0589,9.85211108,0.22,0
07/07/15,5000,7,Withdrawn,60,A*,10,0.0334,9.85546659,0.18,0
07/07/15,10000,7,Withdrawn,60,A1,10,0.0218,9.84612143,0.18,0
07/07/15,15000,7,Closed,60,B,10,0.0768,0,10.02,0
08/07/15,20000,8,Withdrawn,60,A*,10,0.0235,9.84749699,0.18,0
08/07/15,25000,8,Withdrawn,60,A*,10,0.0236,9.84757784,0.18,0
08/07/15,1000,8,Withdrawn,60,A*,10,0.0334,9.84710501,0.2,0
09/07/15,2000,9,Withdrawn,60,B,10,0.0781,9.87060899,0.2,0
09/07/15,5000,9,Withdrawn,60,A*,10,0.0629,9.85880997,0.2,0
09/07/15,10000,9,Withdrawn,60,B,10,0.0783,9.87076323,0.2,0
09/07/15,15000,9,Withdrawn,60,A2,10,0.059,9.8657579,0.19,0
09/07/15,20000,9,Withdrawn,48,C1,10,0.0863,9.82691166,0.25,0
10/07/15,25000,10,Withdrawn,60,A*,10,0.0334,9.85546659,0.18,0
10/07/15,1000,10,Withdrawn,60,A*,10,0.0348,9.856588,0.18,0
10/07/15,2000,10,Withdrawn,60,A1,10,0.0217,9.84604045,0.18,0
13/07/15,5000,13,Withdrawn,60,A*,10,0.0265,10,0,0
14/07/15,10000,14,Withdrawn,48,A*,10,0.0232,9.80725439,0.22,0
14/07/15,15000,14,Withdrawn,48,A1,10,0.0213,10,0,0
14/07/15,20000,14,Withdrawn,60,A*,10,0.0233,9.84733526,0.18,0
14/07/15,25000,14,Withdrawn,60,A*,10,0.0348,9.856588,0.18,0
14/07/15,1000,14,Withdrawn,60,A*,10,0.0236,9.84757784,0.18,0
14/07/15,2000,14,Withdrawn,60,A*,10,0.0334,9.85546659,0.18,0
16/07/15,5000,16,Withdrawn,60,C1,10,0.0857,9.86645195,0.21,0
16/07/15,10000,16,Withdrawn,60,B,10,0.0782,9.87068612,0.2,0
17/07/15,15000,17,Closed,60,C1,10,0.0846,0,10.02,0
